cleaned_comment,sentiment_score,sentiment
excellent presentation explanation research combating climate change know best cure eliminate use hydrocarbon energy,0.875,positive
global warning current situation dire current young going suffer god help,-0.6249,negative
kallikantzaroi agenda full swing,0.0,neutral
let take today temperature city take day check data year ago see temperature sometimes even higher many year ago here warming even average temperature risen one degree year stupid reason panic blame humanity suggesting reduce population many people support crazy useless idea scientist,-0.875,negative
earth globally move slow pace said see feel late best thing one try achieve protection safety oncoming calamity especially new bacteria virus,0.7906,positive
nothing climate change natural nothing human activity,-0.2755,negative
deserves resignation joe controversy illegal satellite illegal sun sky illegally climate change crisis behavior conduct biden administration joe biden say hairy leg turned blonde sun sky climate change crisis sun drought conduct behavior catastrophic drought heat satellite u biden administration,-0.9674,negative
manbearpig,0.0,neutral
keep climate fear going easier control people co v id hysteria,-0.5106,negative
im commenting anymore way many stupid person bot,-0.5267,negative
documentary climate change,0.0,neutral
climate change man made myth agenda get petrol diesel car road ban passenger plane airport uk,-0.5574,negative
thanks reporting issue misinformation timestamp selected additional detail scientific evidence co increased historical previous co level co planet atmosphere would make impossible claim year ago technologility today used test year ago co data year ago found false therefore unless using equipment test false data equally false new data,0.4019,positive
thanks lot making documentary pertinent u work towards avoiding climate change documentary like would definitely help common people like engage actively,0.9274,positive
vedeo wonderful,0.5719,positive
hometown cooling,0.0,neutral
absolute alarmist rubbish climate change going million year one cycle nothing carbon emission,0.0,neutral
need keep continue living life normal get wrapped waste time something bigger u earth unfortunately run politician world leader let earth thing die together die together nobody grief,-0.9451,negative
cant continue keep breeding eventually world stop u isnt room provision keep u growing dont stop breeding earth kill u,-0.8126,negative
perhaps eight billion people earth many time stopped breeding like rabbit stopped using planet like dont supposed care many u,-0.1098,negative
u tell fraud sheer amount trash ad put video,-0.5859,negative
climate change come beginning focused energy generation could affect weather playing,0.6705,positive
scam steal tax money,-0.7845,negative
fake,-0.4767,negative
absolutely stupid rely carbon capture never would excessive green energy spend free hardly ever cant get enough green energy meet demand forget technology get energy grid running green,0.3626,positive
someone care injured wildlife everyone make small difference even filling container water replenishing every second day least bird wildlife access water remember something anything matter small together make difference,0.1531,positive
great documentary thanks good work team people join battle saving home planet,0.8591,positive
beyond depressing see many people continue denying climate change southern europe literally baking recordbreaking temperature though unsurprising boomer even science convince otherwise hate state world,-0.7717,negative
hottest day ever twice one week,0.0,neutral
wheres greta protesting china fit narrative,-0.0772,negative
interview girl blue hair shes expert,0.0,neutral
people believe b bridge sell,0.0,neutral
sun monster moon monster,0.0,neutral
kid show,0.0,neutral
verting heck really get around something,0.0,neutral
b make rich richer believe b idiot,0.5719,positive
another example human ignorance bias form documentary homosapien overpopulation addressed rearrange deck chair titanic,-0.4404,negative
absolutely way happens truly doomed one way another change started latest,-0.2585,negative
leftist propaganda,-0.25,negative
perhaps ought set new ice age reverse effect question though,0.0,neutral
l f,0.0,neutral
say stupid idea want fix climate change easy reduce number,0.0258,neutral
oh ice cube meltingit must global warming oh,0.1531,positive
thank much documentary stressing urgency action hope act face catastrophy talked today village coastal area island given europe river ran almost dry wondering rising sea level would mean rising groundwater level thus river running water didnt know,0.4404,positive
sorry break turned european alp ice melted away roman road sure bulshit,0.25,positive
absolutely devastating knew gon na happen government nothing wont care dead soon dont care awesome future generation im gon na suffer,-0.8953,negative
wonder glacial ice melting fast would planet eventually experienced mass warming due volcanic natural event like fire lightning strike shift jet stream believe sped process question would happened eventually adding,0.4019,positive
bull shit cycle life goverment using make,-0.5574,negative
inspiring see people tackling climate crisis head first achieving goal instead cynical blaming eachother people part even small way work together making better world process document frightening hopefull way,-0.8126,negative
many comment like could plant one tree somewhere neighborhood planet would appreciate ive planted far,0.6369,positive
many damn people planet doomed,-0.7845,negative
imagine billion people farting least twice day someone invent device capture clean toxin three different size heavy duty incase bad day,-0.2023,negative
face extinction dont enjoy weather meantime everybody flyflyfly,-0.3875,negative
billionaire spending life saving outer space undersea voyage good sign power already given fixing boat instead looking adapt life sinking ship,0.4404,positive
stop calling year real misery long since begun glacier largely disappeared well time ocean long since lost life humanity largely lost form civilization focus,-0.8519,negative
nothing meat ignore absolute greatest threat meat meat biggest problem,0.0541,positive
climate changespring summer winter fall less people world need,0.0,neutral
funny dw documentary us texttospeech voiceovers trying get away,0.4404,positive
dont look,0.0,neutral
america say tomorrow climate change dw news delete one make new documentary,0.0,neutral
great documentary ridiculous amount ad way way many,0.3818,positive
absolutely brilliant documentary thank much work went presenting fact way interesting understandable lay person really seem like world becoming familiar movie weve seen coming environmental apocalypse happening quickly empirical evidence presented host international expert unequivocal subscribed,0.9069,positive
look like weve averted year climate change wont go away effective scaring kiddos capturing attention making think vote democrat gon na die got garbage ole song dance,-0.7994,negative
big sudanese woman planting tree instead constantly pregnant raising jihadis,0.0,neutral
interview scientist hold different view one held united nation iain plimer connolly scientific research group name many like covid seems lot propaganda fear mongering around subject people seem blindly believe everything told without looking fact,-0.1779,negative
climate change nothing auto exhaust emission substantial increase seismic volcanic activity last hundred year increased temperature land sea air weather likely changing back year ago roman britain bcad grew citrus fruit north look roman warm period medieval warm period online appears major change every year today periodic change heat light radiation created sun affect earth cause global warming experiencing,0.8882,positive
big money government fossil fuel tech military kill people earth next year might see lifetime,-0.6908,negative
africa already beyond saving,0.0,neutral
still tax airplane fuel,0.0,neutral
people africa need stop child time cant sustain birth rate,-0.296,negative
need demand country highest per caput cumulative carbon footprint pay every additional marginal carbon added country like canada usa australia need pay historical misdeed,0.0516,positive
solution going nuclearpeople know technology share othersotherwise feel brunt,0.5423,positive
rich country responsible,0.7096,positive
question saving planet planet fine saving mammal mammal survive certain climate condition mammal wake people overproduce overeat overconsume basic need unfortunately believe get worse get better like fellow land large animal basic follow earth pattern developed,0.4215,positive
sooner later nature wash away impurity brought bringing humanity knee see side,0.0,neutral
became rich get,0.5574,positive
insurance company leaf florida know real unless news network lying telling pple wan na hear believe slow change expect doom gloom,-0.8658,negative
anybody else comment there big difference weather climate also time planet together there private island outside planet earth rich anyone else escape fault problem solve pragmatically,0.1779,positive
nuclear winter would great,0.6249,positive
hopeium,0.0,neutral
greta make propaganda piece,-0.25,negative
russian issue worst likely pulling u forget aobut china contribution leadership couldnt care issue specially war time exact opposite need done specially sanction continue affect country,-0.9105,negative
mass played sucker rich powerhungry life change getting richer mandating change rest eat zee bug,0.7184,positive
think severely underestimate effect climate change coming year soo complex properly calculate variable change wind air temperature immediate effect glacier would estimate glacier would disappear already,-0.7269,negative
science say men get pregnant science science people cant even define woman anymore lunacy,0.0,neutral
think changing earth u look back million year ago usa water also hotter day back use fossil fuel climate activist explain,0.0,neutral
let talk solar flare effect earth,0.0,neutral
editing error stadium graphic illustrating gt abatement suddenly jump starting point next time see there big chunk action missing please put back,-0.128,negative
embarrassing documentary climate change brainwashingpropaganda steroid,-0.3818,negative
could certainly improve lot thing carbon neutral fictitious nonsense country crap century blame climate change country crap,-0.6124,negative
climate change real many people say already solved part conspiracy,-0.3182,negative
climate change devil plan,-0.6597,negative
thing climate change myththe earth still healing noah great flood repent god heal land total control believe late,0.7351,positive
think time realize simply screwed time act decade ago even human earth went poof right climate would continue worsen century thing stabilize everything possible still going pay price everything thats happened point climate change like one disease time symptom appear late,-0.6597,negative
international renewable energy agency irena officially founded january bonn germany un planning meeting took place year prior plus u house bill establish irena introduced march democrat ed markey senate author green new deal suggest united nation united state major driving force behind founding agency time founding country signed irena statute canada russia g country initially declined determined june abu dhabi uae would headquarters international organization year later april irena held first assembly,0.8442,positive
world climate change depending axel world remember dinosaur ice age change doesnt meant human base stopped climate change government taking steal resorces immunity,-0.6249,negative
humanity sown mess decade soon reap sown,-0.3612,negative
right c catching device set fossil fuel production plant catch smoke stack transfer greener production method might expensive short term think existing planned new flail burning plant china africa well plant world imagine many million ton c could captured yes expensive think huge profit made oil gas producing sector surely industry plus government plough billion profit year carbon capture know wishful thinking,0.93,positive
greenhouse effect never measured observed likely doesnt exist scam line pocket politician take freedom standard living away,0.8019,positive
kidmy hometown always snowing winter southmid main land hardly seen white beautywe need take action protect earth asap eat travel low co action reduce traveling car,0.128,positive
havent good managing environment hmmm wonderr average family size around lake chad example,-0.3412,negative
climate cult train go afterwants reduceshut downeliminate food choice food supply kill million farm animal food jump crazy train eat zee bugz insane never satisfied,-0.9028,negative
oh shut,0.0,neutral
gasoline life,0.0,neutral
un usless organization,0.0,neutral
change happens thinking control futile adapter always always,-0.4404,negative
tackling digressing climate leveraging desirable commodity human money isnt single person would appreciate getting money matter condition live need introduce monetary currency people well enterprise would want governed strict governance reduction fossil fuel usage system need affirmed cooperating government managed internationally accredited institution doable way stay tuned detail geoeconomic transformation concept,0.7579,positive
humanity going make,0.0,neutral
thanks medium world finally coming aware climate warming year year scientist advocate warning u government deaf medium network didnt take seriously great whole world network unite create mass education constant level reeducate u individual help task every single citizen world need way tweeter fb tiiktok many others feed mass useless campaign favor planet cris eral cant close eye anymore,0.4632,positive
stop human populationits cause global warming natural disaster,-0.4939,negative
germany big carbon need others follow turn weak country may even enjoy paying u per kw time much average u rate,0.0772,positive
close megabiz religionsvatican like traditionalconspiracy faith option,0.6486,positive
another way also eat insect protein like soy day substitute meat mushroom like shiitake enoki maitake matsutake shimeji edible nontoxic seasonal variety europe fungi kingdom make mushroom farming popular seems sustainable substrate growing mushroom great fertilizer btw mushroom farming cheaper price market consumer incentivezed buy mushroom delicious insect inedible,0.946,positive
arent carbonated beverage kill list release ton useless co,0.2354,positive
average cow almost kg consumable meat thats year meat per person consumption rate kg meat per week rate consumption one cow could feed people week right stop wasting food b stop wasting edible part one want im sure wasted tho go make mac pink slime go pet food etc cost money nothing wasted producer mostly wasted end consumer c understand pig weight less cow least two religion eat pork sorry cow saw certain part india people eat beef pig produce uhmwaste bit worse cow manure use fertilizer fuel yeah probably us havent heard dung beetle surely also love cow pps believe problem could partially solved kind meat,-0.7184,negative
obama multiple mansion usa climate czar john kerry bill gate along million others home beach obama actually island beach leonardo decrappio us helicopter go superyacht restaurant italy want eat dont change life change either stupid stupid,-0.7579,negative
two book one novel heat kill first denial bible considering,-0.5267,negative
nonsense nonsense,-0.6597,negative
people worriedterrified planet destroyed help planet eliminating bodily produced co like evil cow along co footprint society canada country even assisted suicide people like bill gate believe billion people planet would probably help save planet may want even eat instead zee bugz,-0.0516,negative
go back stone age make climate cult happy want done,0.6124,positive
want business make super money dont share technology others mindset never let nation use new technology develop equally west help develop new technology may reduce climate change west lot money buy oil russia middle east also get product manufactured china blame china emission also extract world mineral suck earth offering large amount money poor nation dont embrace business people destroy earth one day wont environment thats suitable humanity,-0.7814,negative
wef ruler laying plan mass save planet eventually personal car live work minute ghettoscities air travel restricted resort cruise ship trip restricted eliminated allocated pound meat year restricted purchase clothes year list grows nothing happy,-0.7648,negative
science bed governmentpolitical desire bad science manmade flu bug hysteria harmful protocol imposed eyeopener incompetence evil,-0.936,negative
climate hoax,-0.2732,negative
climate expert geta thunberg show,0.0,neutral
another amazing documentary dw regarding climate changekeep,0.5859,positive
absolutely insufferable definitively result human activity hogwash,0.0,neutral
people much climate change depends mostly astronomy cycling indeed venus mar getting warmer doubt related human activity,-0.0772,negative
global warming inevitable earth going burn like sun couple millennium worry,0.0516,positive
norway approved u billion new oil gas project oops oil gas made norway wealthy know may punish people living tiny norway using fuel love selling rest world,0.7269,positive
climate earth changing billion year think mankind controling arrogant crazy,-0.6808,negative
u senator asked biden climate expert much temperature change spending trillion want spend couldnt answer really dealing settled science,0.0772,positive
sad see russian goverment invest terrible war anexing ukranian territory instead thinkig help save nature help people like nikita sad see poor russian city peole moskow alone climat priblems gowerment trying keep power distroing country schame proud nikita activist,-0.6249,negative
bet million people nyc grateful climate change since nyc used mile ice,0.4588,positive
unfortunately track record climate expert year living doom gloom projection wrong im still waiting ice age promised even actor selfproclaimed ocean expert ted danson wrong dead ocean whale extinction didnt happen projected,-0.9493,negative
bullshitfirst warning year agonow way far latesorry doomedthere return possibleim pessimismjust realistic,-0.34,negative
china building new coal power plant week sell green stuff u,0.0,neutral
textile facade parking garage dont heat cool type parking place anyway happens textile facade winter mean heating necessary sun getting use energy heating winter cooling summer europe propose take facade winter,0.0356,neutral
ice age still melting less ice left faster heat also need focus air quality land restoration may accelerated global warming accelerating anyhow best consume less restore land change current mono crop farming technique permaculture farming across planet problem little way income field work people naturally competitive easy expect people become competitive fix damaged entire reason damaged profit st place people like idea something repair world tend wait till problem caused disaster act usually late wait till event intelligent enough try average curve cycle even highly doubt could achieve needed done make big difference however trying harder personalty dont much faith people needed make effort discus similar scenario public people interested also need consider power nationalism country need make effort unison country take advantage slow economy help situation seriously ever going become reality likely current geopolitics way people behave minimise impact happy earn k k year really think someone earning k year going reduce income level contribute towards minimising impact ffs apparently happy breath silver iodide every day form particle pollution order help make rain nowadays,0.8997,positive
youre hypocrite keep contributing called catastrophe carbon emission blame anyone,-0.7783,negative
always excellent thank work putting together documentary like one news broadcast general,0.8271,positive
cant wait,0.0,neutral
learnt nothing covid people stuck traffic jam commuting office train jam packed chance work remotely bunch ant worker sheep led psychopath glued screen let die f everything everyone,-0.2869,negative
well see meant slight decline global greenhouse emission even though whole world pretty much stopped time due pandemic honestly dont see supposed avert crisis whole world pretty much returning infinite economic growth philosophy population expected reach billion thats billion people planet whose resource less less every year mental like speeding car maximum tank almost empty even though exact opposite worst part consciously like dont know must done aware one willing make sacrifice without dramatic change lifestyle especially western lifestyle severe decline population doomed go tell people need change lifestyle go tell country like usa population overweight need change eating habit go tell trillion dollar corporation need stop growing making million expense planet sure theyll listen theyll change,0.2137,positive
enemy planet thats leavingnyc,-0.5423,negative
thanks much posting,0.4404,positive
dw say flooding caused climate change thats completely opinion scientific fact flood happen without climate change dw documentary outlandishly full fear mongering scene natural disaster arent proven caused climate change fyi natural disaster related death declined since there evidence natural disaster frequent intense dw actually antiscientific relies emotional driven imagery,-0.9186,negative
many tree ecosia already planted skeptical commercial promise,0.0,neutral
dont stop ukrainian war mr biden war much pollution causing climate change hypocrite west pretend think environment,0.777,positive
humanmade climate change capitalistmade,0.0,neutral
u become terrorist corporate interest billionaire run like koch bother wilks using money pretend grass root movement spread misinformation electorate global warming hoax,-0.7003,negative
cop conference year ago telling u move away fossil fuel name problem ignored year solved done food water rationing within year know,-0.4404,negative
late change way unstoppable,-0.2023,negative
klimavernderung ist keine katastrophe da ist normal im pleistozen war der co anteil der atmosphre wesentlich hher auch schwankungen sind normal bitte hrt auf mit euren ideologisch gesteuerten bertreibungen schlimm ist e nur fr die skigebiete aber die steuern ja mit schneekanonen reichlich dazu bei selbst schuld bitte die eigenen nase fassen und kommt mir nicht verlogen mit brockdorf da akw hat wenigstens klimaneutral produziert,-0.9485,negative
documentary watched everyone n every corner government well common people contribute n saving planet earth time save n,0.6486,positive
hate future creating,-0.3612,negative
joke care money already sale electric vehicle product recycled material oil forbidden exception,0.3818,positive
amazibg documentary wish people cared,0.6705,positive
funfacts learned master wish everyone knew divide earth global north europenorth america global south asia africa global north stand co emission worldwide global south suffers consequence richest population million people way higher co emission poorest world billion question fuck allow happen,-0.4767,negative
enough watch video like subscribe one u watching video take initiative next step take reduce carbon foot print beautiful planet please take planet granted,0.8658,positive
verting catastrophe make sense im assuming meant averting catastrophe,-0.8689,negative
declining co stop warming carbon life planet good hard think co make earth atmosphere rest composed percent nitrogen percent oxygen percent argon rest mostly water vapor look sun told ocean would risen foot thats mild target provided climate model era cyclone hurricane wild fire fact decline past year fact see chart finding icc first last time permafrost warmed mostly wind current impacting moving warm cold air across earth changing pattern earth slowing come towards another pole shift,0.3612,positive
yes netherlands court ordered shell cut emission court also ordered dutch government start taking real measure didnt instead started court appealwhich lost still fossil fuel industry subsidised take really start moving uprising two cent eventually problem solved automatically thats comforting thought would mean steep drop human population obtain cutting emission deminishing footprint time drop population may gradually controlled disastrous inconvenient truth need change way living big way,-0.8074,negative
stupid concept financed country video capturing co infrastructure made thanks component contribute global warming doomed deal ngo using miracle technology pollute world yeap thats,-0.5574,negative
starter affordable alternative avaliable none diesel im sick tired hearing climate nagging,-0.4401,negative
still blame north use south victim polluter per caput poor country like south africa asia hipocrisy,-0.7845,negative
pack move mar,0.0,neutral
humanity today watching television living room whole house fire record current socioeconomic structure simply dont allow real solution fundamental change applied truth urgently necessary measure would taken personal collective level economy would instantly collapse hopelessly stuck old insane way nation state structure monetary system tool trade concept completely abolished bottom line tell u lack mentalemotional maturity ensure survival word american biologist edward wilson real problem humanity following paleolithic emotion medieval institution godlike technology terrifically dangerous approaching point crisis overall,-0.9624,negative
go vegan fight climate change,-0.3818,negative
series doings dangerous bell ringing,-0.4767,negative
wish could take climate change denying right winger u prevent eye shutting play doc would say ceo high emmissions producing corporation well greed much overcome waste time effort maybe change one two mind enough change need demanded people bottom never change top thats doc many like important,0.0536,positive
unfortunately nothing come without cost renewable energy create industrial size powerplants heart last remote fragile ecosystem something catastrophic example installing wind turbine inside right next natural reserve creates immediate degradation environment creating huge road truck get create huge risk forest fire course wind turbine specific lifespan old rusty almost unrecyclable monster remain everyes huge blade recyclable private company using public space profit year say theyre bankrupt leave leaving government cleaning,-0.0808,negative
still hot enough sponsored fk den planeten,0.0,neutral
majority human population built city river coast become uninhabitable knew would happen decade strategie megacorps always shifting blame consumer cofootprint invention big oil meant guilt shame people buying renewable product lot expensive mostly rebranded standard produce cared lot planet realised im surrounded braindead moron one hundred people really mean change thing would optimistic assessment mathematically impossible turn tide take run,-0.6908,negative
go,0.0,neutral
poor bore blunt climate change happening everywhere,-0.6249,negative
white european wealthy country make drastic change helpful decision meanwhile poor third world country keep dragging foot blaming west problem asking billion climate aid billionaire leader pocket,-0.5719,negative
thing clean energy,0.5859,positive
climate change going forever,0.0,neutral
year south africa snow many place usually didnt usually snow,0.0,neutral
natural warming trend human accelerated trend much care going happen anyway faster,0.743,positive
lazite samo lazite necete jos dugo,0.0,neutral
called trump said climate change fake news elect fix climate h,-0.4767,negative
youtube nearly unwatchable,0.0,neutral
talk dealing climate crisis cant even achieve peace,-0.7876,negative
look like coming ice age cant believe anyone take b seriously,0.2023,positive
need stop populating planet especially poor country family cant feed child yet carry obviously village etc need expand turn doesnt help anything,-0.6758,negative
eco terrorism finest,-0.6808,negative
every house airconditioned big reason climate change,0.0,neutral
co comprises atmosphere isnt problem climate function solar cycle energy space human significant effect,0.6319,positive
imagine end world imagine end capitalismmark fisher,0.0,neutral
another track ofbthis world system,0.0,neutral
averting one word two title suggests,0.0,neutral
way documentary intercalates story europe africa always telling viewer look super advance society climate changed tackled scientist good also trying best safe poor country scientist mean reality different even climate change initiative look ecosia office germany small ngo super high end looking working facility sudan shown picture woman people taking selfies bet facility little tent supposed clap people benefiting practically plantation please,0.9517,positive
check global cooling southern hemisphere year year average temperature decreasing wake smell coffee climate change constant existed eternity stop fearmonggering nonsensical garbage,-0.296,negative
nobody spare nature wrath,0.0,neutral
good hot sunny day dont see problem,0.7881,positive
european focused destroy worrying global warmin,-0.5106,negative
bad job fossil fuel mining industry pay well prop economy people need life work earn good money good economy called saving planet pay nothing bad business screw planet sort,-0.1541,negative
biggest issue overpopulation,0.0,neutral
surely dw afford proof reader title video,0.4404,positive
fake country provide flight yacht,-0.4767,negative
fyi view jul cheer cda,0.6249,positive
cost usdk convert house fully solar powered cost eventually recoup addition twice much usable current grid provided electricity full sinewave clean reserve time measured day longer possible care type system widely incorporated least new residential construction cost would drop become negligible scope expense whole house project cant change planet change way interact one step time neighbor also became interested noticed house doesnt go dark power failure stay silently lit except music still playing great freedom great comfort well done thank,0.9735,positive
thank continuing enlighten people,0.7003,positive
many year ago said bit jokingly storing co next ice age well,0.2732,positive
notice every dw film mention global warming climate change scaremongering folk dont worry,0.4599,positive
nature wonderful treated fair l doubt ice melting evaporation freshwater increasing air polluted every economy world running operating fossil fuel small planet expect u future need stop spending money foolish thing practice birth control serious way one thing river world banned use electricity thats something one mentioning already changed natural flow sea oceansall river fed nutrient coolant temperature downi wonder brought discussion climate change,-0.5574,negative
manmade cc communist fascist propaganda designed impoverishe people nonsensical exorbitant taxation scientific proof global population decline rapidly everywhere like western country,-0.4767,negative
lol long past late get ready mad max,0.2732,positive
java coastal inundation also caused mangrove eradication shrimp farmed make affordable global mass market rate groundwater extraction enormous population,0.0,neutral
billion people plant could care less global warming live today u deluge,0.5456,positive
excellent program,0.5719,positive
mega cool,0.3182,positive
part germany wind comingled norway hydro type thing need see call pragmatic cooperation sharing load idea rather entity inefficient lot redundancy,0.4215,positive
averting one word verting,0.0,neutral
averting catastrophe averting one word,-0.6597,negative
thanks documentary also power ecosia know bing taking step better search engine use ecosia search often,0.7003,positive
fear mongering stupidity releasing co actually good environment co help plant grow human animal breath co,-0.3182,negative
human chance stop global warming people greed ignorant selfish kill making earth inhabitable,-0.9042,negative
good like warm,0.743,positive
climatgate,0.0,neutral
dont show republican,0.0,neutral
surprise shocking yes surprise ipcc report recently admitted may experiencing c already feel appears catastrophic actually already c global heating ocean soaked heat possible aerosol particulate sox released burning fossil fuel shrouding earth protecting u extra c global heating soon stop burning fossil fuel hellish jump c called aerosol effect moreover surprise science show every time past million year earth hit ppm co bake c c global heating thats work ppm adding ppm year kind catch predicament lethal option must everything stop burning carbonbased fuel burn must capture co ocean heating seeing around florida may seem stunning surprise ocean absorbed heat dumped greenhouse gas burning fossil fuel much equivalent billion hiroshima bomb heat per second past year thats per second second per day thats unbelievable amount heat ocean soaked tipping point ocean heating acidity destroying much know life ocean finally ocean produce earth oxygen fact since weve lost half oxygenproducing capacity ocean getting worse year year scientific fact terrify u drive u make change energy civilization necessary build survivable sustainable future humanity life earth,-0.9231,negative
permafrost melt greenhouse effect anymore also metabolic waste heat generated microbe degrading previously trapped matter compost heap known combust heat certainly delivering double whammy permafrost melting place already middle vast sheet permafrost lake melted column going kilometer melt,-0.8176,negative
lake disappeared week,-0.2263,negative
think late save world,0.4939,positive
got bad news future yallsocks still going missing become hige global issue please reading thisplease keep track sock,-0.5267,negative
aka bunch rich people make hike,0.5574,positive
need completely revamp western way living sake humanity,0.0,neutral
continue use coal natural gas decade come,0.3612,positive
educational documentary indeed important subject documentary never came totally avoided balance existence rapidly growing population growth contributes global warming population increase energy needed demand also waste increase landfill capacity country eventually find way ground aquifer long cabon stored deep ground may disturb balance planet there many wolf range kill livestoks call risen cut wolf population manageable number protects many lost livestoks isnt human animal specie hope im making point reduce population growth human reduces amount energy needed less waste around healthy manageable less burden planet add year human existence balancing human global warming take one control height covigs human used less energy clean air,0.8361,positive
averting one word bro,0.0,neutral
human effect climate change natural cycle earth,0.3612,positive
h ope w e c vert c atastrophy,0.0,neutral
gosh never climbed peak highest mountain peru would never known,0.0,neutral
typical woke doc dw woke woke could,0.0,neutral
typical left wing trash cheap propagandist organision load trash really concerned world situation documentary population explosion africa nah course would upset many religious nutter allah decide many child,-0.4588,negative
know quaternary ice age right,0.0,neutral
believe climate change grandparent always said used walk mile school snow live desert,0.0,neutral
thanks dw documentary climate change need addressed dammit,0.4404,positive
folk know know late fortunately earth going anywhere,0.0,neutral
thank dw,0.3612,positive
started warming,0.1531,positive
australia helping combat climate change approving new coal mine gas field im right jack donation roll,-0.0516,negative
cut tree get reduction land tax continue goverment see land people get choose life important world think rich much unused land,0.5106,positive
disel still cheapest energy,0.2732,positive
government stop encouraging reproduction,0.296,positive
title need spellcheck,0.0,neutral
environment collapse people look back think wow create much value shareholder one point,0.6249,positive
think people get figure wrong situation far critical people realise also ability act far extensive people realising also film ive seen ukraine war russia invasion despite everything co emission fallen last year across europe,-0.8591,negative
come basic human flaw able look past next generation human intement threat u eh care,-0.0516,negative
every country become industrial country cant keep others developing,0.0,neutral
lake urmia need help,0.4019,positive
eh everyone dead soon,-0.6486,negative
focked government stop know proved even bothering anything mean stop capitalism going replace billion going die there chance might first specie cause extinction,-0.836,negative
climate grift learn tectonics understand mountain stay forever,0.0,neutral
passed time mitigate entering series cataclysmic tipping point begin wipe life know one want hear truth thousand year ancestor struggled advance specie elevate existence experience expense natural world reap sown death destruction door,-0.7096,negative
unnecessary manufacturing due planned obsolescence contribute problem economist say depreciation durable consumer good factor net domestic product algebra mystery economist,0.0516,positive
u say,0.0,neutral
unless come solar powered method fixing co thermodynamically iffy there already disaster movie detailing happens earthquake crustal disturbance cause release coimagine gigantic underground lake favorite soft drink giant menthos,-0.5719,negative
cheeky german medium talking climate change germany shifted nuclear power coal power germany also doubled trade china manufacture product using coal power thanks germany dont need preaching problem,0.6319,positive
german always good propaganda robust global change climate extreme found yearly value heatwaves number day maximum duration cumulated heat global trend heatwave intensity significant daily precipitation intensity extreme precipitation frequency stationary main part weather station trend analysis time series tropical cyclone show substantial temporal invariance true tornado usa time impact warming surface wind speed remains unclear analysis extended global response indicator extreme meteorological event namely natural disaster flood drought ecosystem productivity yield four main crop maize rice soybean wheat none response indicator show clear positive trend extreme event conclusion basis observational data climate crisis according many source experiencing today evident yet alimonti et al european physical journal plus volume climate crisis nonsense,0.4019,positive
understanding climate change often influenced politics bandwagon effect rather solid scientific evidence weather variability dangerous beneficial important consider certain factor gain clearer understanding instance latitude comparison furnace creek california mount everest summit nepal show despite closer equator mount everest consistently colder suggests gaseous composition atmosphere significantly affect average surface temperature illustrate point look venus despite atmosphere primarily composed carbon dioxide much higher earth essential predict temperature taught venus carbon dioxiderich atmosphere creates strong greenhouse effect recent evidence suggests proximity sun weight atmosphere contribute significantly scorching surface temperature rather greenhouse effect immense atmospheric pressure venus generates intense heat considering concluded atmospheric gas contribute warming physical mass increase atmospheric pressure explains top mount everest consistently colder bottom death valley lower pressure corresponds lower temperature higher pressure corresponds higher temperature knowledge two key detail distance sun atmospheric pressure scientist accurately predict average surface temperature rocky planet moon solar system prediction method proven successful various celestial body mercury venus earth mar pluto moon others within one degree celsius mathematical relationship like value pi natural constant human invention contrary popular belief concept greenhouse gas effect atmosphere act transparent barrier trapping heat supported realworld evidence earth possess roof prevents heat escaping space heat easily dissipate unfortunately politician influenced field climate science funding predetermined research conclusion transformed natural climate variation religious belief system unfairly labeled carbon original sin however collective atomic mass gas atmosphere generates significant pressureheating effect insight recommend watching short youtube video carbon dioxide bottle greenhouse gas experiment exposed additionally fulllength movie climate catholicism greenhouse dream provides comprehensive understanding climate debate,0.9652,positive
averting one word two,0.0,neutral
doomed future horror year worse one say faster expected,-0.9001,negative
dont belive everything u see many information false u modifying climate orbit monitorize ppl without request permisions,0.0,neutral
change constant disorder fate everything,-0.4019,negative
count time climate predication wrong mostly absurdly often fraudulently oddly cure ever flavor today climate crisis happens answer always tax wealth redistribution lost liberty era honest scientific study dead died political grant paid production right salem witch climate crisis dont fall earth flat earthers youd think wrong time would bring least pause question shame,-0.9571,negative
consensus course ice age consensus cure cover pole coal dust evidence support prediction global cooling begun accumulate massively meteorologist hardpressed keep cooling worlda study release last month two noaa scientist amount sunshine reaching ground continental u diminished cooling worldtelltale sign everywherethe thickness pack icethe southward migration warmthloving creature like armadillo another ice agesince mean global temperature dropped degree another ice agethe threat new ice age must stand alongside nuclear war likely source wholesale death misery mankind ice age cometh,-0.7717,negative
earth cooling climate science news november colder winter held dawn new ice age washington post january science another ice age time magazine june ice age cometh science news march cooling world newsweek april scientist ask world climate changing major cooling may ahead new york time may grip new ice age international wildlife julyaugust major cooling widely considered inevitable new york time september variation earth orbit pacemaker ice age science magazine december,0.0,neutral
gospel saved hold firmly word preached otherwise believed vain received passed first importance christ died sin according scripture buried raised third day according scripture co alien demon f n l w r n n g end world jesus coming rescuingsnatching believer heaven see playlist,-0.34,negative
here thought dw fewer advert encourage less consumerism consumerism product arent necessary thats causing excess global carbon waste,0.128,positive
