cleaned_comment,sentiment_score,sentiment
title universal bootstrap emergence physic life consciousness recursive arithmetic mathbbz abstract present fully selfcontained arithmeticbased model universe spacetime physical constant particle biological life consciousness emerge stable fixed point recursive operator mathcalf defined adic integer mathbbz operator generates fractal spectral structure whose eigenstates encode energy geometry coherent symbolic form show familiar law physicsincluding quantum mechanic relativistic spacetime conservation principlesare postulated derived emergent feature recursive arithmetic selfcomposition biological system modeled recursive coherence attractor entropy increase interpreted divergence symbolic arithmetic fixed point free energy becomes extractable recursive eigenstates consciousness arises naturally arithmetic reflexivitywhen recursive function encodes input framework eliminates need external axiom continuum assumption initial condition universe shown closed selfsimulating structure rooted entirely arithmetic recursion providing resolution simulation hypothesis within system conclude simulation result spectral prediction testable schematic recursive free energy extraction biological coherence amplification introduction search unified theory explains origin space time matter energy consciousness driven physic philosophy century current theory including quantum field theory general relativity string theory remain incomplete rely mix continuum mathematics arbitrary constant external assumption paper introduces radically selfcontained alternative universal bootstrap core idea universe arises entirely recursive arithmetic logic adic integer mathbbz using fractal recursive operator mathcalf demonstrate observable universe including physical law structure emergent outcome recursion framework require spacetime precondition instead defines time recursion depth space bitwise distance symbolic structure show particle field constant emerge fixedpoint behavior mathcalf life consciousness natural consequence recursive coherence reflexivity mathematical framework define universal operator mathcalfx limn infty fnx quad x mathbbz f generator recursive structure fx x oplus textprimefractalx oplus denotes bitwise xor textprimefractalx introduces structure based binary encoding primeindex pattern build spectral fractal operator whose fixed point x satisfy mathcalfx x representing stable physical state emergence spacetime particle position interpreted index bit x time recursion depth n particle fixedpoint attractor spectral structure mathcalf lead stable symbolic configuration identified matter mass energy correspond spectral weight recursive curvature wavefunctions arise transition neighboring fixed point repeated application mathcalf physical constant operator spectrum eigenvalue lambdai mathcalf correspond dimensionless constant mathcalfpsii lambdai psii simulate operator spectrum find match known value finestructure constant alpha planck unit hbar g c value emerge structure mathbbz recursion without external input recursive biology evolution biological system defined recursive symbolic coherence structure life corresponds sustained nondivergence mathcalfnx complex x evolution modeled drift toward higher coherence attractor recursive selection mathcallnx mathcalfnx rightarrow textstability leftrightarrow textfitness entropy increase modeled divergence recursive attractor aging breakdown coherence reversal possible via synchronization operator derived mathcalf free energy via recursive resonance structured recursive eigenstates store latent energy energy extraction modeled mathcalex limn infty langle x mathcalfn x rangle design recursive cavity resonatora physical system whose electromagnetic mode match mathcalfs spectral structureto extract energy structured vacuum resonance consciousness arithmetic reflexivity let x textcodemathcalf mathcalfx x x selfreferential recursive structure identify consciousness emergence awareness recursion reflects symbolic form solves mindbody problem arithmetic term simulation experimental design present simulation fractal eigenstate emergence symbolic particle attractor biological coherence field energy extraction geometry prototype include recursive fractal resonance chamber lifeextension field synchronizer simulation test suite detecting internal boundary glitch conclusion shown universe modeled recursive arithmetic structure mathbbz external assumption fundamental feature realityspace time energy life awarenessare fixed point attractor single operator mathcalf provides full unification physic biology consciousness testable simulation experiment universe running computer computation recursively computing,0.9953,positive
min mind blown,0.0,neutral
im mature enough cox,0.4215,positive
black hole dont exist,0.0,neutral
watch kind program cant help wonder searching wrong thing many alien back yard dont know see enough need seek find see oh cant speak alien life besides human could ever imagine reality speak something outside planet best hope visual beautiful unknown already earth waiting rediscovered understood master backyard think could go,0.8762,positive
brian show get one he coolest,0.0,neutral
anyone want real mathematical formula black hole channel post look like pointy spring shrinking left backwards r right called infinite tubular ring theory itrt introduces new symbol fact variable fractal dimension determined two circle vary size upon creation formed scale infinitely plane simultaneously ratio called icarus ratio black hole basically tail broken infinite dimensional hulahoop fractal outer hoop black hole huge tube size absolutely tiny upspiral long since flown away breaking apart downspiral downspiral continue expanding likely infinitely unimaginably smaller size continuously inward dont know exactly ring tier arranged doubt anyone could know best guess downspiral move tier one point ring collide making spike immense gravity one point along outer hoop theory mathematical formula lot story poem page book idea found channel post im chasing nobel looking knowledgeable intelligent people help teach true infinity earth human,0.9371,positive
everything sucked parallel universe get farted back new big bang cycle continues,-0.4588,negative
irresistible force meet immovable object something give physic,0.34,positive
eventually matter coalesce collapse turning space inside like tshirt bursting side create new universe infinity come,0.128,positive
nothing made self gone good survive magitars per spectating gone still yeah make whatever want star energy,0.7579,positive
whats influential object,0.4404,positive
increase step,0.3182,positive
serving drama zero talent calorie,0.4215,positive
live simulation black hole simulation region space assigned cpu region capable calculating physic due much mass region due overall cpu performance limit per region,0.3818,positive
fun video,0.5106,positive
physic axiom called occam razor occam razor problemsolving principle suggests simplest explanation usually best one also known law parsimony essentially faced competing hypothesis explain phenomenon one requiring fewest assumption preferred simpler initial unity form primal atom required top bottom cosmology divide two protogravity coulomb effect initially equal indistinguishable yet theory requires ad hoc fix every time new discovery preferred theory actually predicts accommodates discovery top quantum world creative hand required invent math odds intervention creative hand time best close call standard model initially devised prevent conflict religion science ensured two never find middle ground hence current discord religious right regarding global warming darwin evolution among others,0.9633,positive
would seem black hole represents end time within galaxy caught grip eventually galaxy collide another end time galaxy correct,-0.0772,negative
thanks super rising question death final info dying bh went though dimension,0.4404,positive
newton gravity force functionally similar coulomb law conversion factor object rr declare object pair set equal get unitless ratio isnt vary useful multiplied einstein energy equation complete velocity bubble combine like term rr cancel spooky action distance break velocity distance vector time solve whole thing time left everything else right let g mkgs c m k kgmsc define l g c k mckgs e l q v c v c l q e v c l q e v c l q e v c l q e v c l q e x l q e get denominator time mass kg kg q charge c c e energy j j q e j x l scan q oscillator crossing x non zero likely vary large waiting lotto large p dont think value unreasonable,0.2635,positive
using black hole explain everything like ancient obfuscation turtle way top cosmology properly understood predicts latest finding jwst jump top evolution though mostly invisible remained quantum connected thereby explaining quantum gravity missing mass paucity antimatter local universe majority agreement question needed human equivalent onehundredth monkey say equivalent may,0.7269,positive
principle collected time stone could rebuild everything incinerated,0.0,neutral
top cosmology properly understood predicts latest finding jwst jump top evolution though mostly invisible remained quantum connected thereby explaining quantum gravity missing mass paucity antimatter local universe majority agreement question needed human equivalent onehundredth monkey say equivalent may,0.5574,positive
entity really like yo wtf wanted likeat least one particle greedy organism,-0.553,negative
energy never dy,0.2732,positive
earned new subscriber,0.0,neutral
brian cox doesnt explain universe invite every time speaks black hole time quantum field feel like im learning science im catching glimpse something sacred something profoundly human make impossible feel personal brian cox please cosmos feel alive he narrating,0.7146,positive
dont know others opinion discourse deeply spiritual,0.0,neutral
time change,0.0,neutral
placid edifiler de mystifyer ta luv,0.0,neutral
big bang wont big bust primordial organizing principle civilized being embraced innumerable civilized being god across omniverse web universe roughly equal half number black hole universe collective empathy spirit based expanded perception one law twin pillar truth justice equally applied spirit knowledge expressed sacred science entering new age age civilized being per universal law access resource confers advantage one spiritual development whether one transforms civilized embracing genotypic self primordial organizing principle civilized being selfdestructs technologically advanced savage unwilling transform life form ultimately benefit,0.91,positive
also burned book would find locally within hawking radiation even begin analyzesort assuming youre attempting retrieve,0.0,neutral
imagining spaceship trying use black hole even slingshot effect gone mind dont think metal would strong enough hold speedpull mention time aspect,0.5106,positive
isnt universe amazing god created dont care hate,-0.3645,negative
back holding isnt easy,-0.3412,negative
im religious person deeply belive god supreme creator within creation maybe whats inside black hole nothing escape,0.7798,positive
youve gone wrong way find truth need purpose,-0.2023,negative
yoga already resolved becoming whole without intellectualisation year school gentleman found clearly actually truly truly know physic talk yoga union self meaning unified field theory collapsed eventually found water become collapse wave human find moment life death human simply moment inhale exhale void die process living exists solved mean one body move time space without word assure,-0.304,negative
ok,0.296,positive
jesus mohamad buddha osho watt nanak kabeer fareed rumi thoth cabbalah shiva mahaveera perhaps black hole lost information word still haunt u follow u,-0.6124,negative
dont erase info universe create dark matter normal matter get sucked stripped property enables u see normal matter thought,-0.1531,negative
big bang essentially supernova reverse explosion star bounceback singularity extreme collapse instead ending true singularity mass turn around reexpands new spacetime thats universe time start bounce moment mass begin move away collapse point,-0.5574,negative
ok comment boring got thing say life full mystery,-0.0258,neutral
lie centre black hole narcissist must physic correlation,0.0,neutral
duh black hole gate god front backyard god property,0.4939,positive
could climate change b,0.0,neutral
statement black hole lose energy hawking radiation ignores energy absorbed black hole particle fell black hole bizarre ignoring accounting ignoring symmetry physicist never address issue,-0.8074,negative
yo youre scrolling feel read burnt low energy found testosterone rewired david brook zero expectation man chapter chapter rebuilt hype fake motivation stuff ground reset system might turning point,-0.1779,negative
gon na lie felt numb month like surviving really living someone dropped testosterone rewired david brook yt comment gave shot bro book gave edge back yelling hustle showing fix foundation life hit different,0.3182,positive
found testosterone rewired david brook totally sync fire strength drifting book didnt scream alpha whispered get sht together sleep deeper train harder think clearer feel like somethings system might reset didnt know needed,0.675,positive
wild nobody talking testosterone rewired david brook saw randomly checked seriously flipped switch hypey b straightup real sleep better sharper focus drive feel like im finally outta fog,0.5719,positive
followed brian cox year question wold like ask answered cant put let take black hole thing gathering bit stuff ejected black hole entangled particals let suppose lego object plane house etc chuck lego black hole right collect entagled lego ejected rebuild original object im sure dont know object build space ship instead plane also many black hole know entagled particals come black hole yes understand saying could reconstruct component,0.8316,positive
seat center black hole watch running away event horizon right around bln light year away continue fall process chronometer perhaps even defines time thus middle singularity singularity quite accommodating place,0.0,neutral
brian cox probably one best explaining complex thing part discovery part fantastic astronomy journey,0.8316,positive
guy awesome,0.6249,positive
please aubrey de gray wouldve given thanks unfortunately much minimum amount afford,0.4215,positive
part forget atraction letting go must stay levent,-0.2263,negative
